invoice_id,shipment_id,customer_id,invoice_date,invoice_amount,tax_amount,payment_due_date,invoice_status
INV00316,S084630,C00003,2025-03-23,38319.240000000005,6897.463200000001,2025-03-23,Overdue
INV00317,S091449,C00575,2024-07-10,30473.01,5485.141799999999,2024-07-10,Pending
INV00318,S088503,C00831,2025-01-14,33645.73,6056.231400000001,2025-01-14,Pending
INV00319,S093319,C00033,2024-12-10,31525.57,5674.6026,2024-12-10,Overdue
INV00320,S093288,C00355,2024-09-13,39513.71,7112.467799999999,2024-09-13,Disputed
INV00321,S014073,C00832,2026-04-24,23826.77,4288.8186,2026-04-24,Paid
INV00322,S002850,C00924,2024-07-27,44780.46000000001,8060.482800000001,2024-07-27,Paid
INV00323,S073726,C00855,2025-05-29,49173.520000000004,8851.2336,2025-05-29,Pending
INV00324,S044742,C00306,2025-10-01,51821.82,9327.927599999999,2025-10-01,Paid
INV00325,S005255,C00513,2024-10-02,9340.06,1681.2107999999998,2024-10-02,Disputed
INV00326,S063193,C00216,2026-04-26,17630.309999999998,3173.4557999999993,2026-04-26,Overdue
INV00327,S021748,C00068,2025-04-13,32503.47,5850.6246,2025-04-13,Disputed
INV00328,S096964,C00413,2026-01-16,14703.929999999998,2646.7074,2026-01-16,Overdue
INV00329,S079622,C00762,2024-09-19,53179.17,9572.2506,2024-09-19,Disputed
INV00330,S046879,C00645,2024-12-01,11704.17,2106.7506,2024-12-01,Paid
INV00331,S037893,C00716,2026-06-01,45482.36,8186.824799999999,2026-06-01,Disputed
INV00332,S048551,C00463,2025-01-09,44448.119999999995,8000.6615999999985,2025-01-09,Pending
INV00333,S094487,C00818,2026-05-15,13275.75,2389.6349999999998,2026-05-15,Overdue
INV00334,S088964,C00652,2025-09-20,44052.2,7929.395999999999,2025-09-20,Paid
INV00335,S010889,C00219,2026-01-07,16128.130000000001,2903.0634,2026-01-07,Disputed
INV00336,S091128,C00601,2024-12-16,35019.16,6303.4488,2024-12-16,Overdue
INV00337,S062929,C00061,2026-05-17,48424.48,8716.4064,2026-05-17,Pending
INV00338,S076676,C00655,2024-08-02,14125.369999999999,2542.5665999999997,2024-08-02,Pending
INV00339,S085009,C00050,2026-05-17,49592.630000000005,8926.6734,2026-05-17,Pending
INV00340,S015074,C00425,2026-05-15,28078.64,5054.1552,2026-05-15,Disputed
INV00341,S082522,C00735,2024-11-01,36210.01,6517.8018,2024-11-01,Disputed
INV00342,S064637,C00843,2024-09-12,36215.77,6518.838599999999,2024-09-12,Disputed
INV00343,S053527,C00405,2025-03-10,24668.8,4440.384,2025-03-10,Overdue
INV00344,S042806,C00623,2025-04-17,45987.19,8277.6942,2025-04-17,Overdue
INV00345,S087804,C00041,2025-05-17,30109.84,5419.7712,2025-05-17,Pending
INV00346,S061799,C00753,2024-08-08,37871.969999999994,6816.954599999998,2024-08-08,Disputed
INV00347,S080260,C00606,2024-12-22,25775.55,4639.598999999999,2024-12-22,Disputed
INV00348,S084793,C00111,2025-08-02,37606.23,6769.1214,2025-08-02,Disputed
INV00349,S062457,C00755,2025-08-27,30874.82,5557.4676,2025-08-27,Disputed
INV00350,S061238,C00950,2026-04-20,15214.75,2738.6549999999997,2026-04-20,Paid
INV00351,S073257,C00543,2025-09-23,56784.33,10221.179399999999,2025-09-23,Paid
INV00352,S035273,C00784,2026-01-21,18309.52,3295.7136,2026-01-21,Pending
INV00353,S096289,C00148,2025-10-02,56518.36,10173.3048,2025-10-02,Overdue
INV00354,S082001,C00799,2026-02-20,12368.42,2226.3156,2026-02-20,Paid
INV00355,S030463,C00550,2025-04-01,12584.79,2265.2622,2025-04-01,Pending
INV00356,S025262,C00666,2024-10-26,37548.009999999995,6758.6417999999985,2024-10-26,Pending
INV00357,S091345,C00051,2025-09-27,20377.09,3667.8761999999997,2025-09-27,Paid
INV00358,S036243,C00365,2024-10-03,54215.95,9758.871,2024-10-03,Disputed
INV00359,S061234,C00784,2025-02-26,53487.5,9627.75,2025-02-26,Paid
INV00360,S012101,C00768,2025-09-05,48437.13,8718.6834,2025-09-05,Disputed
INV00361,S023879,C00691,2024-07-25,53679.78,9662.3604,2024-07-25,Pending
INV00362,S088577,C00421,2025-05-25,10084.34,1815.1812,2025-05-25,Pending
INV00363,S000221,C00022,2024-11-03,45907.09,8263.276199999998,2024-11-03,Overdue
INV00364,S036961,C00465,2025-08-25,40629.82,7313.3676,2025-08-25,Paid
INV00365,S035822,C00631,2025-12-08,35223.04,6340.1472,2025-12-08,Pending
INV00366,S047921,C00187,2026-03-14,27711.16,4988.0088,2026-03-14,Disputed
INV00367,S057115,C00605,2024-07-20,32197.190000000002,5795.4942,2024-07-20,Disputed
INV00368,S075984,C00536,2024-09-12,56782.7,10220.885999999999,2024-09-12,Pending
INV00369,S020269,C00455,2024-06-03,37785.42,6801.375599999999,2024-06-03,Pending
INV00370,S015487,C00548,2025-06-30,17079.11,3074.2398,2025-06-30,Overdue
INV00371,S023432,C00107,2025-11-16,51213.14,9218.3652,2025-11-16,Overdue
INV00372,S068733,C00691,2024-11-26,46281.55,8330.679,2024-11-26,Overdue
INV00373,S063543,C00967,2025-10-19,14400.650000000001,2592.117,2025-10-19,Disputed
INV00374,S052224,C00913,2025-05-07,22154.96,3987.8927999999996,2025-05-07,Paid
INV00375,S044190,C00165,2025-05-27,27815.55,5006.799,2025-05-27,Paid
INV00376,S023762,C00066,2024-09-17,52106.34,9379.141199999998,2024-09-17,Overdue
INV00377,S039270,C00730,2026-04-21,45663.73,8219.4714,2026-04-21,Overdue
INV00378,S032420,C00523,2024-11-21,34856.17,6274.110599999999,2024-11-21,Paid
INV00379,S052859,C00317,2024-10-25,36107.399999999994,6499.3319999999985,2024-10-25,Disputed
INV00380,S081644,C00942,2026-04-29,57978.31,10436.0958,2026-04-29,Paid
INV00381,S010466,C00195,2026-01-23,32752.61,5895.4698,2026-01-23,Pending
INV00382,S028989,C00378,2026-02-03,47869.11,8616.4398,2026-02-03,Disputed
INV00383,S080573,C00461,2025-05-18,17807.64,3205.3752,2025-05-18,Disputed
INV00384,S008500,C00309,2025-06-21,6092.73,1096.6914,2025-06-21,Paid
INV00385,S080671,C00851,2025-03-29,56024.29,10084.3722,2025-03-29,Overdue
INV00386,S053024,C00569,2024-06-15,22334.18,4020.1524,2024-06-15,Paid
INV00387,S090869,C00087,2026-02-26,41987.77,7557.798599999999,2026-02-26,Disputed
INV00388,S053526,C00103,2024-08-10,21658.28,3898.4903999999997,2024-08-10,Pending
INV00389,S018062,C00078,2025-04-14,20004.39,3600.7902,2025-04-14,Paid
INV00390,S034360,C00814,2026-03-27,51344.65,9242.037,2026-03-27,Paid
INV00391,S066950,C00517,2025-02-14,27997.27,5039.5086,2025-02-14,Paid
INV00392,S017264,C00987,2024-12-14,36761.58,6617.0844,2024-12-14,Disputed
INV00393,S018457,C00794,2025-07-20,11650.23,2097.0414,2025-07-20,Pending
INV00394,S042647,C00813,2025-03-25,28271.82,5088.9276,2025-03-25,Overdue
INV00395,S088424,C00965,2025-02-07,50923.0,9166.14,2025-02-07,Overdue
INV00396,S098061,C00334,2025-04-18,51535.4,9276.372,2025-04-18,Disputed
INV00397,S038580,C00003,2025-02-09,53331.81,9599.725799999998,2025-02-09,Paid
INV00398,S040780,C00144,2024-08-20,35384.21,6369.1578,2024-08-20,Paid
INV00399,S032894,C00897,2025-01-10,23911.54,4304.0772,2025-01-10,Disputed
INV00400,S004055,C00917,2024-06-24,8545.5,1538.19,2024-06-24,Paid
INV00401,S028656,C00305,2026-05-08,41053.89,7389.700199999999,2026-05-08,Paid
INV00402,S084632,C00498,2026-05-04,19077.1,3433.8779999999997,2026-05-04,Pending
INV00403,S059927,C00529,2025-01-13,20694.629999999997,3725.0333999999993,2025-01-13,Paid
INV00404,S087129,C00873,2024-10-04,33556.88,6040.238399999999,2024-10-04,Overdue
INV00405,S022889,C00972,2024-07-14,52273.54,9409.2372,2024-07-14,Disputed
INV00406,S025119,C00292,2026-05-21,10355.23,1863.9414,2026-05-21,Paid
INV00407,S051230,C00088,2025-04-26,31091.69,5596.504199999999,2025-04-26,Disputed
INV00408,S041694,C00806,2024-12-17,29131.25,5243.625,2024-12-17,Pending
INV00409,S001317,C00309,2025-02-19,42974.71000000001,7735.447800000001,2025-02-19,Disputed
INV00410,S008268,C00912,2025-09-29,26308.95,4735.611,2025-09-29,Disputed
INV00411,S037993,C00971,2025-08-28,35761.810000000005,6437.125800000001,2025-08-28,Overdue
INV00412,S081194,C00612,2024-09-13,29170.86,5250.7548,2024-09-13,Disputed
INV00413,S090326,C00781,2026-01-24,36293.96,6532.912799999999,2026-01-24,Overdue
INV00414,S078969,C00436,2024-10-14,59846.95,10772.451,2024-10-14,Overdue
INV00415,S060515,C00473,2025-04-30,12692.73,2284.6913999999997,2025-04-30,Paid
INV00416,S057323,C00498,2025-06-28,23588.129999999997,4245.863399999999,2025-06-28,Pending
INV00417,S066414,C00090,2025-07-11,42009.99,7561.798199999999,2025-07-11,Disputed
INV00418,S024671,C00680,2024-09-11,14567.11,2622.0798,2024-09-11,Pending
INV00419,S064215,C00537,2025-11-06,49494.170000000006,8908.9506,2025-11-06,Pending
INV00420,S030791,C00298,2024-07-01,21948.42,3950.7155999999995,2024-07-01,Pending
INV00421,S062583,C00436,2025-10-11,36149.77,6506.958599999999,2025-10-11,Disputed
INV00422,S065261,C00363,2025-08-21,9512.57,1712.2625999999998,2025-08-21,Overdue
INV00423,S029422,C00947,2025-05-31,54836.5,9870.57,2025-05-31,Disputed
INV00424,S056665,C00443,2025-12-20,17874.56,3217.4208000000003,2025-12-20,Pending
INV00425,S085210,C00138,2024-09-01,21038.47,3786.9246000000003,2024-09-01,Disputed
INV00426,S052651,C00444,2025-08-09,7995.03,1439.1054,2025-08-09,Pending
INV00427,S027140,C00350,2026-05-05,24252.59,4365.4662,2026-05-05,Paid
INV00428,S056420,C00271,2025-11-05,39747.770000000004,7154.5986,2025-11-05,Pending
INV00429,S056422,C00178,2024-06-15,20979.660000000003,3776.3388000000004,2024-06-15,Overdue
INV00430,S008267,C00579,2024-09-27,7091.55,1276.479,2024-09-27,Paid
INV00431,S069231,C00946,2024-11-25,31924.87,5746.4766,2024-11-25,Overdue
INV00432,S040952,C00730,2026-02-05,25065.87,4511.8566,2026-02-05,Paid
INV00433,S023900,C00864,2026-01-14,18379.11,3308.2398,2026-01-14,Disputed
INV00434,S058855,C00100,2025-10-24,30215.670000000002,5438.8206,2025-10-24,Paid
INV00435,S019180,C00988,2026-05-13,35700.05,6426.009,2026-05-13,Pending
INV00436,S045873,C00813,2026-01-26,56025.69,10084.6242,2026-01-26,Disputed
INV00437,S072591,C00702,2024-08-18,24041.77,4327.5186,2024-08-18,Disputed
INV00438,S042301,C00300,2024-12-01,27833.29,5009.9922,2024-12-01,Paid
INV00439,S063882,C00685,2024-10-02,12277.33,2209.9193999999998,2024-10-02,Disputed
INV00440,S009356,C00159,2025-02-09,28531.53,5135.675399999999,2025-02-09,Pending
INV00441,S001347,C00908,2024-07-17,45376.43,8167.7573999999995,2024-07-17,Disputed
INV00442,S015513,C00618,2024-07-25,34236.04,6162.4872,2024-07-25,Pending
INV00443,S088340,C00052,2025-11-29,35888.89,6460.0001999999995,2025-11-29,Pending
INV00444,S070386,C00186,2025-02-06,16888.92,3040.0055999999995,2025-02-06,Pending
INV00445,S040542,C00820,2025-09-16,49766.590000000004,8957.986200000001,2025-09-16,Overdue
INV00446,S087300,C00409,2026-03-19,22607.149999999998,4069.2869999999994,2026-03-19,Pending
INV00447,S076100,C00330,2025-05-12,48240.58,8683.3044,2025-05-12,Overdue
INV00448,S010532,C00150,2025-02-01,17088.89,3076.0002,2025-02-01,Overdue
INV00449,S092572,C00579,2026-02-25,56957.299999999996,10252.313999999998,2026-02-25,Overdue
INV00450,S024465,C00178,2025-04-29,12381.289999999999,2228.6321999999996,2025-04-29,Pending
INV00451,S048016,C00123,2025-02-28,30970.760000000002,5574.736800000001,2025-02-28,Pending
INV00452,S054116,C00342,2025-10-12,39788.56,7161.940799999999,2025-10-12,Pending
INV00453,S068893,C00554,2024-10-18,58566.12,10541.9016,2024-10-18,Overdue
INV00454,S051319,C00791,2025-12-27,16442.68,2959.6824,2025-12-27,Overdue
INV00455,S004156,C00663,2025-06-02,36545.46,6578.1828,2025-06-02,Disputed
INV00456,S059721,C00127,2025-03-31,23131.14,4163.6052,2025-03-31,Disputed
INV00457,S051282,C00871,2026-01-27,28697.23,5165.5014,2026-01-27,Overdue
INV00458,S044332,C00303,2025-10-28,10167.38,1830.1283999999998,2025-10-28,Disputed
INV00459,S053822,C00853,2024-07-15,25209.940000000002,4537.7892,2024-07-15,Disputed
INV00460,S082122,C00955,2026-06-02,46450.73,8361.1314,2026-06-02,Disputed
INV00461,S013734,C00231,2026-04-29,59372.24,10687.0032,2026-04-29,Overdue
INV00462,S058281,C00806,2025-03-08,10795.470000000001,1943.1846,2025-03-08,Pending
INV00463,S091091,C00408,2025-05-26,37048.119999999995,6668.6615999999985,2025-05-26,Overdue
INV00464,S063587,C00599,2025-06-14,35633.78,6414.0804,2025-06-14,Pending
INV00465,S036837,C00169,2026-03-17,26591.97,4786.5546,2026-03-17,Disputed
INV00466,S014037,C00723,2025-09-02,15879.05,2858.229,2025-09-02,Paid
INV00467,S070707,C00558,2025-03-21,31863.219999999998,5735.379599999999,2025-03-21,Disputed
INV00468,S092010,C00389,2026-05-30,15081.48,2714.6663999999996,2026-05-30,Disputed
INV00469,S083170,C00265,2025-01-04,36231.619999999995,6521.691599999999,2025-01-04,Disputed
INV00470,S054993,C00711,2025-08-26,27157.670000000002,4888.3806,2025-08-26,Overdue
INV00471,S096037,C00371,2025-03-03,20469.91,3684.5838,2025-03-03,Overdue
INV00472,S001090,C00065,2025-06-22,26270.77,4728.7386,2025-06-22,Overdue
INV00473,S090956,C00383,2024-09-08,41141.35,7405.442999999999,2024-09-08,Disputed
INV00474,S085934,C00012,2025-06-20,26268.29,4728.2922,2025-06-20,Paid
INV00475,S011333,C00114,2026-03-21,7053.65,1269.657,2026-03-21,Paid
INV00476,S095071,C00820,2024-07-12,26898.55,4841.739,2024-07-12,Overdue
INV00477,S028102,C00229,2026-04-10,39556.94,7120.2492,2026-04-10,Disputed
INV00478,S094268,C00172,2025-10-11,22734.59,4092.2262,2025-10-11,Disputed
INV00479,S001622,C00639,2025-10-02,20574.32,3703.3776,2025-10-02,Paid
INV00480,S064518,C00937,2025-06-02,47270.94,8508.7692,2025-06-02,Disputed
INV00481,S040730,C00863,2026-02-26,33391.72,6010.5096,2026-02-26,Pending
INV00482,S077942,C00135,2025-06-22,11845.97,2132.2745999999997,2025-06-22,Overdue
INV00483,S098474,C00312,2025-12-19,18244.67,3284.0405999999994,2025-12-19,Disputed
INV00484,S084882,C00576,2026-04-07,16013.04,2882.3472,2026-04-07,Disputed
INV00485,S049862,C00779,2025-05-22,41035.06,7386.310799999999,2025-05-22,Disputed
INV00486,S065095,C00475,2025-06-13,34099.5,6137.91,2025-06-13,Overdue
INV00487,S078477,C00482,2026-01-26,42164.61,7589.6298,2026-01-26,Overdue
INV00488,S032002,C00683,2025-02-06,46363.83,8345.4894,2025-02-06,Overdue
INV00489,S085207,C00400,2026-01-04,51198.509999999995,9215.7318,2026-01-04,Pending
INV00490,S025973,C00842,2024-09-20,16413.36,2954.4048,2024-09-20,Overdue
INV00491,S059394,C00892,2025-08-17,54191.18,9754.4124,2025-08-17,Disputed
INV00492,S068506,C00690,2026-02-27,22429.03,4037.2254,2026-02-27,Pending
INV00493,S098050,C00834,2024-09-07,42619.98,7671.5964,2024-09-07,Overdue
INV00494,S081453,C00864,2025-05-22,53870.19,9696.6342,2025-05-22,Disputed
INV00495,S061220,C00049,2025-06-30,23148.79,4166.7822,2025-06-30,Overdue
INV00496,S050522,C00746,2025-12-17,34439.79,6199.1622,2025-12-17,Paid
INV00497,S069930,C00562,2025-02-20,28725.53,5170.595399999999,2025-02-20,Overdue
INV00498,S001676,C00306,2025-09-24,56410.229999999996,10153.8414,2025-09-24,Disputed
INV00499,S024218,C00114,2025-04-22,13098.74,2357.7732,2025-04-22,Disputed
INV00500,S062722,C00202,2024-10-14,19182.69,3452.8841999999995,2024-10-14,Disputed
INV00501,S020943,C00141,2026-04-08,24963.85,4493.4929999999995,2026-04-08,Disputed
INV00502,S030400,C00525,2025-04-19,12142.05,2185.569,2025-04-19,Paid
INV00503,S073993,C00637,2024-10-13,6635.4,1194.3719999999998,2024-10-13,Overdue
INV00504,S055672,C00699,2025-04-03,20626.89,3712.8401999999996,2025-04-03,Pending
INV00505,S055868,C00436,2026-05-23,30967.65,5574.177,2026-05-23,Paid
INV00506,S034709,C00989,2026-02-08,24395.48,4391.1864,2026-02-08,Paid
INV00507,S032232,C00451,2025-04-02,16595.23,2987.1414,2025-04-02,Paid
INV00508,S069633,C00874,2025-03-06,18447.550000000003,3320.559,2025-03-06,Disputed
INV00509,S094894,C00862,2026-01-14,43714.5,7868.61,2026-01-14,Pending
INV00510,S084198,C00632,2026-01-22,43567.85999999999,7842.214799999999,2026-01-22,Disputed
INV00511,S054656,C00641,2025-02-10,49464.86,8903.674799999999,2025-02-10,Overdue
INV00512,S093274,C00908,2024-06-23,54479.86,9806.3748,2024-06-23,Disputed
INV00513,S041857,C00753,2025-06-25,22386.92,4029.6455999999994,2025-06-25,Paid
INV00514,S002853,C00125,2024-10-30,12029.27,2165.2686,2024-10-30,Overdue
INV00515,S038816,C00517,2025-01-17,48164.94,8669.6892,2025-01-17,Paid
INV00516,S052852,C00426,2025-09-26,50027.130000000005,9004.8834,2025-09-26,Overdue
INV00517,S097883,C00176,2025-04-11,30924.15,5566.347,2025-04-11,Disputed
INV00518,S023152,C00954,2024-06-07,12445.94,2240.2692,2024-06-07,Disputed
INV00519,S018713,C00632,2024-11-22,50993.66,9178.8588,2024-11-22,Disputed
INV00520,S005283,C00883,2025-09-15,43366.3,7805.934,2025-09-15,Pending
INV00521,S015986,C00590,2026-04-28,40945.69,7370.224200000001,2026-04-28,Overdue
INV00522,S041838,C00830,2024-07-03,29261.88,5267.1384,2024-07-03,Overdue
INV00523,S098307,C00588,2024-08-26,17619.309999999998,3171.4757999999993,2024-08-26,Paid
INV00524,S032364,C00134,2025-01-20,17731.34,3191.6412,2025-01-20,Paid
INV00525,S000940,C00185,2026-05-02,53413.63,9614.453399999999,2026-05-02,Paid
INV00526,S026482,C00364,2024-08-12,45356.020000000004,8164.083600000001,2024-08-12,Pending
INV00527,S010437,C00384,2026-06-01,43045.75,7748.235,2026-06-01,Pending
INV00528,S010178,C00430,2025-08-11,50218.53,9039.3354,2025-08-11,Pending
INV00529,S096518,C00675,2024-07-27,46104.39,8298.7902,2024-07-27,Paid
INV00530,S064998,C00764,2026-01-31,19534.440000000002,3516.1992000000005,2026-01-31,Overdue
INV00531,S028252,C00711,2024-08-11,53092.26,9556.6068,2024-08-11,Overdue
INV00532,S019418,C00479,2025-02-19,26879.940000000002,4838.3892000000005,2025-02-19,Pending
INV00533,S057301,C00922,2024-08-13,39170.33,7050.6594000000005,2024-08-13,Disputed
INV00534,S045363,C00819,2025-11-24,22206.34,3997.1412,2025-11-24,Disputed
INV00535,S001660,C00780,2025-03-01,11061.81,1991.1257999999998,2025-03-01,Paid
INV00536,S085181,C00985,2025-04-04,39102.91,7038.5238,2025-04-04,Pending
INV00537,S007760,C00350,2024-11-28,20301.93,3654.3474,2024-11-28,Pending
INV00538,S075763,C00901,2025-07-24,29424.47,5296.4046,2025-07-24,Overdue
INV00539,S083704,C00804,2024-12-09,47336.25,8520.525,2024-12-09,Pending
INV00540,S085353,C00023,2024-11-17,42828.3,7709.094,2024-11-17,Overdue
INV00541,S008952,C00206,2024-10-06,51533.88,9276.098399999999,2024-10-06,Disputed
INV00542,S036082,C00414,2026-03-01,41400.05,7452.009,2026-03-01,Paid
INV00543,S047452,C00056,2026-02-07,51421.8,9255.924,2026-02-07,Overdue
INV00544,S003280,C00941,2025-01-26,54034.04,9726.127199999999,2025-01-26,Disputed
INV00545,S052362,C00915,2025-10-31,46535.57,8376.4026,2025-10-31,Disputed
INV00546,S057956,C00701,2026-05-18,38829.82,6989.3676,2026-05-18,Overdue
INV00547,S060661,C00422,2025-04-14,18866.77,3396.0186,2025-04-14,Disputed
INV00548,S012801,C00949,2026-05-31,13069.91,2352.5838,2026-05-31,Paid
INV00549,S003424,C00658,2025-05-27,15099.82,2717.9676,2025-05-27,Pending
INV00550,S084613,C00581,2026-05-04,48581.06,8744.5908,2026-05-04,Overdue
INV00551,S061993,C00938,2026-03-27,33944.92,6110.085599999999,2026-03-27,Disputed
INV00552,S021653,C00091,2025-11-13,5781.17,1040.6106,2025-11-13,Paid
INV00553,S022629,C00002,2026-05-17,14811.83,2666.1294,2026-05-17,Paid
INV00554,S066718,C00245,2026-04-28,18359.5,3304.71,2026-04-28,Overdue
INV00555,S022181,C00580,2024-07-16,22777.93,4100.0274,2024-07-16,Pending
INV00556,S057604,C00182,2025-05-28,16832.67,3029.8805999999995,2025-05-28,Disputed
INV00557,S073881,C00393,2025-01-03,44682.3,8042.814,2025-01-03,Disputed
INV00558,S056358,C00968,2024-10-09,48165.659999999996,8669.8188,2024-10-09,Paid
INV00559,S068549,C00024,2025-08-06,44294.41,7972.9938,2025-08-06,Disputed
INV00560,S054611,C00118,2025-07-31,18581.17,3344.6105999999995,2025-07-31,Paid
INV00561,S098193,C00718,2025-03-26,28763.61,5177.4498,2025-03-26,Paid
INV00562,S003950,C00578,2024-07-18,52222.37,9400.0266,2024-07-18,Overdue
INV00563,S081500,C00253,2026-02-09,11828.68,2129.1624,2026-02-09,Pending
INV00564,S046107,C00114,2024-12-21,55032.0,9905.76,2024-12-21,Paid
INV00565,S025740,C00820,2026-04-13,22969.79,4134.5622,2026-04-13,Pending
INV00566,S089151,C00510,2025-04-30,8903.71,1602.6677999999997,2025-04-30,Disputed
INV00567,S097825,C00474,2025-10-25,48865.43,8795.777399999999,2025-10-25,Overdue
INV00568,S016874,C00252,2024-12-11,42922.04,7725.9672,2024-12-11,Paid
INV00569,S052417,C00142,2025-06-10,41204.98,7416.8964000000005,2025-06-10,Disputed
INV00570,S088501,C00973,2025-03-11,30761.34,5537.0412,2025-03-11,Disputed
INV00571,S082422,C00691,2025-06-14,32491.11,5848.3998,2025-06-14,Pending
INV00572,S024719,C00055,2025-12-17,44275.95,7969.670999999999,2025-12-17,Paid
INV00573,S083152,C00058,2024-11-15,27620.48,4971.6864,2024-11-15,Pending
INV00574,S064383,C00420,2025-03-02,16363.97,2945.5146,2025-03-02,Pending
INV00575,S034136,C00474,2025-05-15,27482.269999999997,4946.808599999999,2025-05-15,Disputed
INV00576,S036097,C00610,2025-06-13,59155.8,10648.044,2025-06-13,Disputed
INV00577,S095511,C00843,2026-01-17,13127.23,2362.9013999999997,2026-01-17,Overdue
INV00578,S030861,C00254,2026-04-03,31451.420000000002,5661.2556,2026-04-03,Disputed
INV00579,S053703,C00028,2025-11-22,43813.71,7886.467799999999,2025-11-22,Overdue
INV00580,S077379,C00872,2025-07-23,14803.45,2664.621,2025-07-23,Disputed
